date_ist,time_ist,location,lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,condition_text,description,aqi_index,pm2_5,pm10,co,no2
30/06/2025,11:00,IGI Airport,28.5562,77.1,31.3,72,972.6,5.2,Partly cloudy,WMO Code 2,114,29.2,53.7,363,9.8
30/06/2025,12:00,IGI Airport,28.5562,77.1,32.0,71,971.9,1.5,Drizzle: Light,WMO Code 51,114,31.3,64.3,346,10.2
30/06/2025,13:00,IGI Airport,28.5562,77.1,32.1,71,971.2,2.2,Drizzle: Light,WMO Code 51,113,49.6,102.4,350,12.5
30/06/2025,14:00,IGI Airport,28.5562,77.1,31.8,72,970.0,3.2,Drizzle: Light,WMO Code 51,115,69.6,147.1,401,15.4
30/06/2025,15:00,IGI Airport,28.5562,77.1,30.0,81,969.7,7.3,Rain: Slight,WMO Code 61,118,52.6,96.4,513,18.2
30/06/2025,16:00,IGI Airport,28.5562,77.1,28.0,90,969.8,9.2,Drizzle: Light,WMO Code 51,120,52.4,87.1,671,21.6
30/06/2025,17:00,IGI Airport,28.5562,77.1,27.5,89,969.2,6.8,Drizzle: Light,WMO Code 51,121,34.7,102.0,858,23.4
30/06/2025,18:00,IGI Airport,28.5562,77.1,28.8,85,970.5,4.1,Overcast,WMO Code 3,121,36.8,108.0,1130,32.0
30/06/2025,19:00,IGI Airport,28.5562,77.1,28.5,88,970.9,2.3,Overcast,WMO Code 3,121,44.8,99.4,1432,43.6
30/06/2025,20:00,IGI Airport,28.5562,77.1,27.9,90,971.3,3.4,Drizzle: Light,WMO Code 51,122,49.2,93.1,1574,50.3
30/06/2025,21:00,IGI Airport,28.5562,77.1,25.8,96,972.9,10.5,Rain: Moderate,WMO Code 63,123,46.2,87.1,1432,47.6
30/06/2025,22:00,IGI Airport,28.5562,77.1,25.7,98,972.7,7.9,Drizzle: Dense,WMO Code 55,124,41.7,80.3,1132,40.0
30/06/2025,23:00,IGI Airport,28.5562,77.1,25.9,96,973.0,3.8,Drizzle: Light,WMO Code 51,123,37.5,70.1,861,33.7
01/07/2025,0:00,Anand Vihar,28.6469,77.316,26.3,98,975.8,2.0,Overcast,WMO Code 3,117,39.8,62.9,763,39.0
01/07/2025,1:00,Anand Vihar,28.6469,77.316,26.1,98,975.4,1.1,Overcast,WMO Code 3,116,39.8,60.8,487,41.0
01/07/2025,2:00,Anand Vihar,28.6469,77.316,25.9,96,975.0,5.2,Overcast,WMO Code 3,116,43.7,69.4,308,42.0
01/07/2025,3:00,Anand Vihar,28.6469,77.316,25.4,95,975.1,6.6,Overcast,WMO Code 3,116,34.5,52.3,285,40.7
01/07/2025,4:00,Anand Vihar,28.6469,77.316,24.8,97,975.3,4.7,Overcast,WMO Code 3,116,31.8,44.0,359,38.4
01/07/2025,5:00,Anand Vihar,28.6469,77.316,25.0,96,975.8,5.0,Overcast,WMO Code 3,116,53.8,74.0,444,42.7
01/07/2025,6:00,Anand Vihar,28.6469,77.316,26.0,98,975.7,6.7,Drizzle: Moderate,WMO Code 53,117,53.1,73.1,536,40.4
01/07/2025,7:00,Anand Vihar,28.6469,77.316,26.4,97,976.6,4.8,Rain: Slight,WMO Code 61,119,53.7,68.7,640,37.0
01/07/2025,8:00,Anand Vihar,28.6469,77.316,26.8,97,977.8,4.6,Rain: Slight,WMO Code 61,121,52.4,61.9,687,32.6
01/07/2025,9:00,Anand Vihar,28.6469,77.316,26.7,95,978.0,4.9,Rain: Slight,WMO Code 61,122,39.8,45.8,626,26.7
01/07/2025,10:00,Anand Vihar,28.6469,77.316,28.1,87,977.5,4.9,Drizzle: Light,WMO Code 51,123,36.2,40.3,507,19.8
01/07/2025,11:00,Anand Vihar,28.6469,77.316,30.9,71,977.2,7.1,Mainly clear,WMO Code 1,123,34.8,37.6,411,14.2
01/07/2025,12:00,Anand Vihar,28.6469,77.316,32.0,65,976.3,7.4,Clear sky,WMO Code 0,123,35.7,65.4,360,10.4
01/07/2025,13:00,Anand Vihar,28.6469,77.316,32.8,61,975.2,8.1,Partly cloudy,WMO Code 2,122,34.9,77.5,331,7.9
01/07/2025,14:00,Anand Vihar,28.6469,77.316,33.0,59,973.7,7.1,Partly cloudy,WMO Code 2,121,33.2,68.7,336,7.0
01/07/2025,15:00,Anand Vihar,28.6469,77.316,33.2,60,973.2,6.0,Partly cloudy,WMO Code 2,120,31.4,48.4,378,6.8
01/07/2025,16:00,Anand Vihar,28.6469,77.316,32.9,61,972.8,5.1,Mainly clear,WMO Code 1,126,30.9,41.4,454,8.2
01/07/2025,17:00,Anand Vihar,28.6469,77.316,32.3,64,972.6,4.8,Mainly clear,WMO Code 1,150,32.7,55.1,565,15.6
01/07/2025,18:00,Anand Vihar,28.6469,77.316,30.9,74,973.9,4.4,Partly cloudy,WMO Code 2,159,37.5,52.7,751,33.6
01/07/2025,19:00,Anand Vihar,28.6469,77.316,29.8,81,974.4,2.9,Mainly clear,WMO Code 1,159,49.8,61.0,972,58.3
01/07/2025,20:00,Anand Vihar,28.6469,77.316,29.6,84,974.9,1.2,Mainly clear,WMO Code 1,149,58.2,66.4,1109,75.6
01/07/2025,21:00,Anand Vihar,28.6469,77.316,29.2,85,975.6,2.6,Clear sky,WMO Code 0,124,59.8,65.7,1097,78.8
01/07/2025,22:00,Anand Vihar,28.6469,77.316,28.8,86,976.0,3.5,Clear sky,WMO Code 0,116,60.5,65.9,1000,74.6
01/07/2025,23:00,Anand Vihar,28.6469,77.316,28.4,89,976.0,3.1,Clear sky,WMO Code 0,118,61.0,68.7,893,69.5
01/07/2025,0:00,Connaught Place,28.6304,77.2177,26.2,98,974.4,2.5,Overcast,WMO Code 3,117,39.8,62.9,770,39.0
01/07/2025,1:00,Connaught Place,28.6304,77.2177,26.1,99,974.1,1.2,Drizzle: Light,WMO Code 51,116,39.8,60.8,532,41.0
01/07/2025,2:00,Connaught Place,28.6304,77.2177,26.0,98,973.6,3.7,Drizzle: Light,WMO Code 51,116,43.7,69.4,372,42.0
01/07/2025,3:00,Connaught Place,28.6304,77.2177,25.8,95,973.7,5.5,Overcast,WMO Code 3,116,34.5,52.3,334,40.7
01/07/2025,4:00,Connaught Place,28.6304,77.2177,25.1,96,973.8,4.1,Partly cloudy,WMO Code 2,116,31.8,44.0,374,38.4
01/07/2025,5:00,Connaught Place,28.6304,77.2177,25.0,96,974.4,4.3,Overcast,WMO Code 3,116,53.8,74.0,435,42.7
01/07/2025,6:00,Connaught Place,28.6304,77.2177,25.9,98,974.3,9.4,Drizzle: Dense,WMO Code 55,117,53.1,73.1,522,40.4
01/07/2025,7:00,Connaught Place,28.6304,77.2177,26.3,97,975.3,5.4,Rain: Slight,WMO Code 61,119,53.7,68.7,631,37.0
01/07/2025,8:00,Connaught Place,28.6304,77.2177,26.6,97,976.4,4.9,Rain: Moderate,WMO Code 63,121,52.4,61.9,690,32.6
01/07/2025,9:00,Connaught Place,28.6304,77.2177,26.3,98,976.6,6.0,Rain: Moderate,WMO Code 63,122,39.8,45.8,657,26.7
01/07/2025,10:00,Connaught Place,28.6304,77.2177,27.4,91,976.1,5.2,Drizzle: Moderate,WMO Code 53,123,36.2,40.3,574,19.8
01/07/2025,11:00,Connaught Place,28.6304,77.2177,30.0,76,975.9,7.0,Mainly clear,WMO Code 1,123,34.8,37.6,498,14.2
01/07/2025,12:00,Connaught Place,28.6304,77.2177,31.8,68,974.9,6.5,Clear sky,WMO Code 0,123,35.7,65.4,434,10.4
01/07/2025,13:00,Connaught Place,28.6304,77.2177,32.5,64,973.8,7.0,Mainly clear,WMO Code 1,122,34.9,77.5,377,7.9
01/07/2025,14:00,Connaught Place,28.6304,77.2177,33.0,61,972.4,6.7,Mainly clear,WMO Code 1,121,33.2,68.7,369,7.0
01/07/2025,15:00,Connaught Place,28.6304,77.2177,33.3,59,971.8,5.7,Mainly clear,WMO Code 1,120,31.4,48.4,427,6.8
01/07/2025,16:00,Connaught Place,28.6304,77.2177,33.4,58,971.4,4.5,Partly cloudy,WMO Code 2,126,30.9,41.4,535,8.2
01/07/2025,17:00,Connaught Place,28.6304,77.2177,32.7,62,971.1,5.4,Mainly clear,WMO Code 1,150,32.7,55.1,682,15.6
01/07/2025,18:00,Connaught Place,28.6304,77.2177,31.0,73,972.5,3.7,Drizzle: Light,WMO Code 51,159,37.5,52.7,919,33.6
01/07/2025,19:00,Connaught Place,28.6304,77.2177,30.0,81,973.0,3.2,Mainly clear,WMO Code 1,159,49.8,61.0,1195,58.3
01/07/2025,20:00,Connaught Place,28.6304,77.2177,29.6,83,973.6,2.1,Mainly clear,WMO Code 1,149,58.2,66.4,1349,75.6
01/07/2025,21:00,Connaught Place,28.6304,77.2177,29.2,84,974.2,3.2,Clear sky,WMO Code 0,124,59.8,65.7,1280,78.8
01/07/2025,22:00,Connaught Place,28.6304,77.2177,28.9,84,974.6,4.0,Clear sky,WMO Code 0,116,60.5,65.9,1089,74.6
01/07/2025,23:00,Connaught Place,28.6304,77.2177,28.5,87,974.7,3.2,Clear sky,WMO Code 0,118,61.0,68.7,918,69.5
01/07/2025,0:00,Dwarka,28.5882,77.0494,26.0,97,975.0,4.4,Overcast,WMO Code 3,121,37.4,63.3,642,30.9
01/07/2025,1:00,Dwarka,28.5882,77.0494,25.8,99,974.7,2.7,Drizzle: Light,WMO Code 51,119,32.5,62.4,487,29.3
01/07/2025,2:00,Dwarka,28.5882,77.0494,26.0,99,974.1,4.6,Drizzle: Light,WMO Code 51,118,33.1,62.6,378,28.8
01/07/2025,3:00,Dwarka,28.5882,77.0494,25.6,99,974.3,2.7,Overcast,WMO Code 3,116,30.6,53.1,336,29.7
01/07/2025,4:00,Dwarka,28.5882,77.0494,25.5,99,974.4,5.7,Partly cloudy,WMO Code 2,115,26.8,44.6,339,31.6
01/07/2025,5:00,Dwarka,28.5882,77.0494,25.4,97,975.1,4.1,Overcast,WMO Code 3,113,36.4,69.8,354,26.4
01/07/2025,6:00,Dwarka,28.5882,77.0494,26.2,96,974.8,12.4,Drizzle: Light,WMO Code 51,112,37.6,71.0,372,26.4
01/07/2025,7:00,Dwarka,28.5882,77.0494,26.5,94,976.0,7.7,Drizzle: Light,WMO Code 51,111,42.6,72.6,401,26.3
01/07/2025,8:00,Dwarka,28.5882,77.0494,26.6,97,977.0,3.9,Rain: Slight,WMO Code 61,111,39.9,61.2,438,25.1
01/07/2025,9:00,Dwarka,28.5882,77.0494,26.5,96,977.1,5.3,Rain: Moderate,WMO Code 63,111,35.2,44.9,495,21.9
01/07/2025,10:00,Dwarka,28.5882,77.0494,27.2,90,976.7,7.0,Rain: Slight,WMO Code 61,111,35.5,39.7,559,17.5
01/07/2025,11:00,Dwarka,28.5882,77.0494,29.4,79,976.5,8.0,Mainly clear,WMO Code 1,112,46.7,164.8,585,13.7
01/07/2025,12:00,Dwarka,28.5882,77.0494,31.6,68,975.6,6.3,Clear sky,WMO Code 0,113,56.0,237.0,534,10.5
01/07/2025,13:00,Dwarka,28.5882,77.0494,32.3,63,974.4,6.6,Mainly clear,WMO Code 1,116,63.6,333.4,444,7.8
01/07/2025,14:00,Dwarka,28.5882,77.0494,32.9,60,973.0,6.3,Mainly clear,WMO Code 1,117,64.7,356.7,385,6.7
01/07/2025,15:00,Dwarka,28.5882,77.0494,33.1,59,972.5,4.9,Partly cloudy,WMO Code 2,117,44.6,160.7,363,6.4
01/07/2025,16:00,Dwarka,28.5882,77.0494,33.3,58,972.0,2.7,Partly cloudy,WMO Code 2,141,51.2,227.2,372,7.6
01/07/2025,17:00,Dwarka,28.5882,77.0494,33.0,58,971.7,2.5,Mainly clear,WMO Code 1,163,44.8,175.6,466,15.7
01/07/2025,18:00,Dwarka,28.5882,77.0494,30.7,75,973.0,3.6,Mainly clear,WMO Code 1,173,44.6,123.4,733,36.6
01/07/2025,19:00,Dwarka,28.5882,77.0494,29.8,83,973.6,2.8,Mainly clear,WMO Code 1,173,56.3,121.5,1085,65.0
01/07/2025,20:00,Dwarka,28.5882,77.0494,29.4,85,974.1,2.1,Mainly clear,WMO Code 1,162,65.7,120.1,1306,83.3
01/07/2025,21:00,Dwarka,28.5882,77.0494,29.0,85,974.7,3.5,Clear sky,WMO Code 0,138,62.6,101.3,1278,82.1
01/07/2025,22:00,Dwarka,28.5882,77.0494,28.7,85,975.2,4.8,Clear sky,WMO Code 0,122,57.2,83.1,1119,70.9
01/07/2025,23:00,Dwarka,28.5882,77.0494,28.4,87,975.2,3.6,Clear sky,WMO Code 0,124,53.1,71.0,971,60.5
01/07/2025,0:00,Okhla Phase III,28.5273,77.2618,26.3,98,973.1,0.9,Overcast,WMO Code 3,121,37.4,63.3,863,30.9
01/07/2025,1:00,Okhla Phase III,28.5273,77.2618,26.1,98,972.7,0.3,Overcast,WMO Code 3,119,32.5,62.4,524,29.3
01/07/2025,2:00,Okhla Phase III,28.5273,77.2618,26.0,98,972.2,3.1,Overcast,WMO Code 3,118,33.1,62.6,292,28.8
01/07/2025,3:00,Okhla Phase III,28.5273,77.2618,25.7,99,972.3,5.7,Overcast,WMO Code 3,116,30.6,53.1,255,29.7
01/07/2025,4:00,Okhla Phase III,28.5273,77.2618,25.3,98,972.6,4.5,Overcast,WMO Code 3,115,26.8,44.6,325,31.6
01/07/2025,5:00,Okhla Phase III,28.5273,77.2618,25.0,98,973.1,4.4,Partly cloudy,WMO Code 2,113,36.4,69.8,398,26.4
01/07/2025,6:00,Okhla Phase III,28.5273,77.2618,26.3,96,973.1,7.8,Drizzle: Moderate,WMO Code 53,112,37.6,71.0,451,26.4
01/07/2025,7:00,Okhla Phase III,28.5273,77.2618,26.6,95,973.8,7.3,Drizzle: Light,WMO Code 51,111,42.6,72.6,508,26.3
01/07/2025,8:00,Okhla Phase III,28.5273,77.2618,27.7,88,975.0,4.0,Drizzle: Moderate,WMO Code 53,111,39.9,61.2,533,25.1
01/07/2025,9:00,Okhla Phase III,28.5273,77.2618,28.0,85,975.3,6.0,Drizzle: Light,WMO Code 51,111,35.2,44.9,501,21.9
01/07/2025,10:00,Okhla Phase III,28.5273,77.2618,29.4,76,974.7,6.6,Partly cloudy,WMO Code 2,111,35.5,39.7,437,17.5
01/07/2025,11:00,Okhla Phase III,28.5273,77.2618,31.2,68,974.4,9.4,Mainly clear,WMO Code 1,112,46.7,164.8,385,13.7
01/07/2025,12:00,Okhla Phase III,28.5273,77.2618,32.0,65,973.6,8.5,Mainly clear,WMO Code 1,113,56.0,237.0,353,10.5
01/07/2025,13:00,Okhla Phase III,28.5273,77.2618,32.8,61,972.5,8.3,Mainly clear,WMO Code 1,116,63.6,333.4,332,7.8
01/07/2025,14:00,Okhla Phase III,28.5273,77.2618,33.0,59,971.0,7.0,Partly cloudy,WMO Code 2,117,64.7,356.7,339,6.7
01/07/2025,15:00,Okhla Phase III,28.5273,77.2618,33.2,58,970.4,7.6,Partly cloudy,WMO Code 2,117,44.6,160.7,377,6.4
01/07/2025,16:00,Okhla Phase III,28.5273,77.2618,32.5,63,970.1,7.4,Partly cloudy,WMO Code 2,141,51.2,227.2,443,7.6
01/07/2025,17:00,Okhla Phase III,28.5273,77.2618,32.0,66,969.9,5.2,Partly cloudy,WMO Code 2,163,44.8,175.6,538,15.7
01/07/2025,18:00,Okhla Phase III,28.5273,77.2618,30.6,75,971.1,4.0,Drizzle: Light,WMO Code 51,173,44.6,123.4,700,36.6
01/07/2025,19:00,Okhla Phase III,28.5273,77.2618,29.8,81,971.6,3.6,Mainly clear,WMO Code 1,173,56.3,121.5,891,65.0
01/07/2025,20:00,Okhla Phase III,28.5273,77.2618,29.4,84,972.2,2.8,Mainly clear,WMO Code 1,162,65.7,120.1,1004,83.3
01/07/2025,21:00,Okhla Phase III,28.5273,77.2618,29.0,85,972.8,3.1,Clear sky,WMO Code 0,138,62.6,101.3,975,82.1
01/07/2025,22:00,Okhla Phase III,28.5273,77.2618,28.7,86,973.3,3.5,Clear sky,WMO Code 0,122,57.2,83.1,867,70.9
01/07/2025,23:00,Okhla Phase III,28.5273,77.2618,28.3,88,973.4,2.8,Clear sky,WMO Code 0,124,53.1,71.0,764,60.5
01/07/2025,0:00,Rohini,28.7041,77.1025,26.4,96,974.0,4.9,Overcast,WMO Code 3,117,39.8,62.9,816,39.0
01/07/2025,1:00,Rohini,28.7041,77.1025,25.9,94,973.6,5.1,Rain: Moderate,WMO Code 63,116,39.8,60.8,584,41.0
01/07/2025,2:00,Rohini,28.7041,77.1025,25.9,95,973.2,4.7,Drizzle: Light,WMO Code 51,116,43.7,69.4,417,42.0
01/07/2025,3:00,Rohini,28.7041,77.1025,25.8,96,973.3,4.2,Overcast,WMO Code 3,116,34.5,52.3,359,40.7
01/07/2025,4:00,Rohini,28.7041,77.1025,25.4,96,973.4,6.5,Overcast,WMO Code 3,116,31.8,44.0,367,38.4
01/07/2025,5:00,Rohini,28.7041,77.1025,25.1,97,974.1,4.0,Overcast,WMO Code 3,116,53.8,74.0,396,42.7
01/07/2025,6:00,Rohini,28.7041,77.1025,26.2,96,973.8,11.9,Overcast,WMO Code 3,117,53.1,73.1,451,40.4
01/07/2025,7:00,Rohini,28.7041,77.1025,26.7,93,975.0,10.7,Overcast,WMO Code 3,119,53.7,68.7,527,37.0
01/07/2025,8:00,Rohini,28.7041,77.1025,27.0,92,976.0,7.8,Drizzle: Dense,WMO Code 55,121,52.4,61.9,570,32.6
01/07/2025,9:00,Rohini,28.7041,77.1025,26.2,97,976.1,6.5,Rain: Slight,WMO Code 61,122,39.8,45.8,549,26.7
01/07/2025,10:00,Rohini,28.7041,77.1025,26.8,93,975.8,5.6,Rain: Slight,WMO Code 61,123,36.2,40.3,496,19.8
01/07/2025,11:00,Rohini,28.7041,77.1025,29.1,80,975.5,7.6,Mainly clear,WMO Code 1,123,34.8,37.6,447,14.2
01/07/2025,12:00,Rohini,28.7041,77.1025,31.6,67,974.6,7.3,Mainly clear,WMO Code 1,123,35.7,65.4,409,10.4
01/07/2025,13:00,Rohini,28.7041,77.1025,32.6,62,973.4,6.4,Mainly clear,WMO Code 1,122,34.9,77.5,376,7.9
01/07/2025,14:00,Rohini,28.7041,77.1025,33.2,59,972.0,7.2,Mainly clear,WMO Code 1,121,33.2,68.7,368,7.0
01/07/2025,15:00,Rohini,28.7041,77.1025,33.6,56,971.4,6.0,Partly cloudy,WMO Code 2,120,31.4,48.4,388,6.8
01/07/2025,16:00,Rohini,28.7041,77.1025,33.8,55,971.0,4.6,Overcast,WMO Code 3,126,30.9,41.4,433,8.2
01/07/2025,17:00,Rohini,28.7041,77.1025,33.5,58,970.7,4.1,Partly cloudy,WMO Code 2,150,32.7,55.1,511,15.6
01/07/2025,18:00,Rohini,28.7041,77.1025,31.4,70,971.9,3.5,Mainly clear,WMO Code 1,159,37.5,52.7,654,33.6
01/07/2025,19:00,Rohini,28.7041,77.1025,30.2,80,972.5,2.7,Mainly clear,WMO Code 1,159,49.8,61.0,830,58.3
01/07/2025,20:00,Rohini,28.7041,77.1025,29.6,84,973.1,2.8,Mainly clear,WMO Code 1,149,58.2,66.4,950,75.6
01/07/2025,21:00,Rohini,28.7041,77.1025,29.3,84,973.6,3.5,Clear sky,WMO Code 0,124,59.8,65.7,972,78.8
01/07/2025,22:00,Rohini,28.7041,77.1025,29.0,84,974.1,5.4,Clear sky,WMO Code 0,116,60.5,65.9,938,74.6
01/07/2025,23:00,Rohini,28.7041,77.1025,28.8,85,974.3,4.2,Clear sky,WMO Code 0,118,61.0,68.7,883,69.5
01/07/2025,0:00,IGI Airport,28.5562,77.1,26.0,97,972.4,4.4,Overcast,WMO Code 3,121,37.4,63.3,677,30.9
01/07/2025,1:00,IGI Airport,28.5562,77.1,25.8,99,972.2,2.7,Drizzle: Light,WMO Code 51,119,32.5,62.4,524,29.3
01/07/2025,2:00,IGI Airport,28.5562,77.1,26.0,99,971.5,4.6,Drizzle: Light,WMO Code 51,118,33.1,62.6,417,28.8
01/07/2025,3:00,IGI Airport,28.5562,77.1,25.6,99,971.8,2.7,Overcast,WMO Code 3,116,30.6,53.1,371,29.7
01/07/2025,4:00,IGI Airport,28.5562,77.1,25.5,99,971.9,5.7,Partly cloudy,WMO Code 2,115,26.8,44.6,372,31.6
01/07/2025,5:00,IGI Airport,28.5562,77.1,25.4,97,972.5,4.1,Overcast,WMO Code 3,113,36.4,69.8,396,26.4
01/07/2025,6:00,IGI Airport,28.5562,77.1,26.2,96,972.2,12.4,Drizzle: Light,WMO Code 51,112,37.6,71.0,450,26.4
01/07/2025,7:00,IGI Airport,28.5562,77.1,26.5,94,973.4,7.7,Drizzle: Light,WMO Code 51,111,42.6,72.6,527,26.3
01/07/2025,8:00,IGI Airport,28.5562,77.1,26.6,97,974.4,3.9,Rain: Slight,WMO Code 61,111,39.9,61.2,582,25.1
01/07/2025,9:00,IGI Airport,28.5562,77.1,26.5,96,974.6,5.3,Rain: Moderate,WMO Code 63,111,35.2,44.9,599,21.9
01/07/2025,10:00,IGI Airport,28.5562,77.1,27.2,90,974.2,7.0,Rain: Slight,WMO Code 61,111,35.5,39.7,594,17.5
01/07/2025,11:00,IGI Airport,28.5562,77.1,29.4,79,974.0,8.0,Mainly clear,WMO Code 1,112,46.7,164.8,570,13.7
01/07/2025,12:00,IGI Airport,28.5562,77.1,31.6,68,973.1,6.3,Clear sky,WMO Code 0,113,56.0,237.0,507,10.5
01/07/2025,13:00,IGI Airport,28.5562,77.1,32.3,63,971.9,6.6,Mainly clear,WMO Code 1,116,63.6,333.4,426,7.8
01/07/2025,14:00,IGI Airport,28.5562,77.1,32.9,60,970.6,6.3,Mainly clear,WMO Code 1,117,64.7,356.7,392,6.7
01/07/2025,15:00,IGI Airport,28.5562,77.1,33.1,59,970.0,4.9,Partly cloudy,WMO Code 2,117,44.6,160.7,420,6.4
01/07/2025,16:00,IGI Airport,28.5562,77.1,33.3,58,969.5,2.7,Partly cloudy,WMO Code 2,141,51.2,227.2,495,7.6
01/07/2025,17:00,IGI Airport,28.5562,77.1,33.0,58,969.2,2.5,Mainly clear,WMO Code 1,163,44.8,175.6,634,15.7
01/07/2025,18:00,IGI Airport,28.5562,77.1,30.7,75,970.5,3.6,Mainly clear,WMO Code 1,173,44.6,123.4,912,36.6
01/07/2025,19:00,IGI Airport,28.5562,77.1,29.8,83,971.1,2.8,Mainly clear,WMO Code 1,173,56.3,121.5,1253,65.0
01/07/2025,20:00,IGI Airport,28.5562,77.1,29.4,85,971.6,2.1,Mainly clear,WMO Code 1,162,65.7,120.1,1448,83.3
01/07/2025,21:00,IGI Airport,28.5562,77.1,29.0,85,972.2,3.5,Clear sky,WMO Code 0,138,62.6,101.3,1367,82.1
01/07/2025,22:00,IGI Airport,28.5562,77.1,28.7,85,972.6,4.8,Clear sky,WMO Code 0,122,57.2,83.1,1139,70.9
01/07/2025,23:00,IGI Airport,28.5562,77.1,28.4,87,972.7,3.6,Clear sky,WMO Code 0,124,53.1,71.0,943,60.5
02/07/2025,0:00,Anand Vihar,28.6469,77.316,28.0,91,976.2,2.8,Mainly clear,WMO Code 1,119,60.3,69.6,787,65.2
02/07/2025,1:00,Anand Vihar,28.6469,77.316,27.8,92,975.7,3.1,Clear sky,WMO Code 0,122,58.3,69.2,670,59.9
02/07/2025,2:00,Anand Vihar,28.6469,77.316,27.5,92,975.6,4.2,Clear sky,WMO Code 0,124,55.1,66.4,582,55.2
02/07/2025,3:00,Anand Vihar,28.6469,77.316,27.2,93,975.3,3.4,Clear sky,WMO Code 0,125,53.3,60.3,532,52.3
02/07/2025,4:00,Anand Vihar,28.6469,77.316,27.0,94,975.5,3.8,Mainly clear,WMO Code 1,127,53.0,57.6,511,49.9
02/07/2025,5:00,Anand Vihar,28.6469,77.316,27.0,94,975.9,3.6,Mainly clear,WMO Code 1,129,66.6,73.1,527,62.3
02/07/2025,6:00,Anand Vihar,28.6469,77.316,27.5,91,975.9,5.2,Drizzle: Light,WMO Code 51,130,64.0,67.5,622,51.9
02/07/2025,7:00,Anand Vihar,28.6469,77.316,28.4,88,976.5,3.9,Clear sky,WMO Code 0,131,55.1,59.5,754,37.3
02/07/2025,8:00,Anand Vihar,28.6469,77.316,29.8,81,976.7,5.2,Clear sky,WMO Code 0,132,30.4,45.6,808,24.9
02/07/2025,9:00,Anand Vihar,28.6469,77.316,31.0,73,976.8,8.3,Drizzle: Light,WMO Code 51,129,24.9,43.5,703,16.9
02/07/2025,10:00,Anand Vihar,28.6469,77.316,31.6,73,976.6,9.0,Drizzle: Light,WMO Code 51,128,31.5,98.7,520,11.1
02/07/2025,11:00,Anand Vihar,28.6469,77.316,32.6,69,976.3,9.6,Mainly clear,WMO Code 1,127,29.4,67.1,389,7.1
02/07/2025,12:00,Anand Vihar,28.6469,77.316,32.2,67,975.9,11.4,Drizzle: Dense,WMO Code 55,127,27.2,40.9,368,5.2
02/07/2025,13:00,Anand Vihar,28.6469,77.316,31.9,70,975.0,6.9,Drizzle: Moderate,WMO Code 53,126,27.5,43.2,398,5.1
02/07/2025,14:00,Anand Vihar,28.6469,77.316,32.8,70,974.0,6.4,Mainly clear,WMO Code 1,125,28.1,48.5,435,5.8
02/07/2025,15:00,Anand Vihar,28.6469,77.316,33.0,69,973.1,6.8,Mainly clear,WMO Code 1,143,27.6,47.8,457,6.0
02/07/2025,16:00,Anand Vihar,28.6469,77.316,32.8,70,972.8,6.2,Drizzle: Light,WMO Code 51,163,27.7,49.8,486,6.9
02/07/2025,17:00,Anand Vihar,28.6469,77.316,31.9,71,973.1,6.1,Rain: Slight,WMO Code 61,175,28.1,28.1,535,12.7
02/07/2025,18:00,Anand Vihar,28.6469,77.316,31.5,73,973.7,7.9,Partly cloudy,WMO Code 2,175,31.4,32.7,636,24.2
02/07/2025,19:00,Anand Vihar,28.6469,77.316,30.5,79,974.3,6.2,Partly cloudy,WMO Code 2,168,37.8,53.9,757,39.8
02/07/2025,20:00,Anand Vihar,28.6469,77.316,30.0,83,975.3,5.2,Mainly clear,WMO Code 1,151,42.6,60.8,824,49.8
02/07/2025,21:00,Anand Vihar,28.6469,77.316,29.6,84,975.9,7.0,Mainly clear,WMO Code 1,122,44.0,57.6,795,49.1
02/07/2025,22:00,Anand Vihar,28.6469,77.316,29.1,85,976.3,6.5,Mainly clear,WMO Code 1,118,43.0,56.7,711,42.9
02/07/2025,23:00,Anand Vihar,28.6469,77.316,28.6,87,976.2,6.4,Mainly clear,WMO Code 1,116,40.3,61.2,620,36.4
02/07/2025,0:00,Connaught Place,28.6304,77.2177,28.2,88,974.8,3.3,Mainly clear,WMO Code 1,119,60.3,69.6,818,65.2
02/07/2025,1:00,Connaught Place,28.6304,77.2177,27.9,90,974.3,3.1,Clear sky,WMO Code 0,122,58.3,69.2,739,59.9
02/07/2025,2:00,Connaught Place,28.6304,77.2177,27.7,90,974.1,3.9,Clear sky,WMO Code 0,124,55.1,66.4,673,55.2
02/07/2025,3:00,Connaught Place,28.6304,77.2177,27.4,92,974.0,3.8,Clear sky,WMO Code 0,125,53.3,60.3,606,52.3
02/07/2025,4:00,Connaught Place,28.6304,77.2177,27.2,93,974.1,3.8,Clear sky,WMO Code 0,127,53.0,57.6,552,49.9
02/07/2025,5:00,Connaught Place,28.6304,77.2177,27.1,93,974.5,4.2,Mainly clear,WMO Code 1,129,66.6,73.1,545,62.3
02/07/2025,6:00,Connaught Place,28.6304,77.2177,27.8,89,974.5,6.4,Drizzle: Light,WMO Code 51,130,64.0,67.5,639,51.9
02/07/2025,7:00,Connaught Place,28.6304,77.2177,28.5,87,975.2,4.7,Clear sky,WMO Code 0,131,55.1,59.5,780,37.3
02/07/2025,8:00,Connaught Place,28.6304,77.2177,29.8,81,975.3,5.8,Clear sky,WMO Code 0,132,30.4,45.6,841,24.9
